,159920,159949,510300,510500,512290,512660,512760,512800,512880,512980,513500,600089,651,持仓金额,发生金额,账面现金,基金申赎,总资产,份额确认,基金份额,基金净值
2017-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
2017-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
2017-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
2017-12-14,0.0,0.0,141133.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141133.4,0.0,0.0,0,141133.4,0.0,0.0,inf
2017-12-15,0.0,0.0,139265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139265.0,0.0,0.0,0,139265.0,0.0,0.0,inf
2017-12-18,0.0,0.0,139299.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139299.6,0.0,0.0,0,139299.6,0.0,0.0,inf
2017-12-19,0.0,0.0,141133.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141133.4,0.0,0.0,0,141133.4,0.0,0.0,inf
2017-12-20,0.0,0.0,140822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140822.0,0.0,0.0,0,140822.0,0.0,0.0,inf
2017-12-21,0.0,0.0,142552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142552.0,0.0,0.0,0,142552.0,0.0,0.0,inf
2017-12-22,0.0,0.0,141894.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141894.6,0.0,0.0,0,141894.6,0.0,0.0,inf
2017-12-25,0.0,0.0,141237.19999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141237.19999999998,0.0,0.0,0,141237.19999999998,0.0,0.0,inf
2017-12-26,0.0,0.0,141652.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141652.4,0.0,0.0,0,141652.4,0.0,0.0,inf
2017-12-27,0.0,0.0,139299.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139299.6,0.0,0.0,0,139299.6,0.0,0.0,inf
2017-12-28,0.0,0.0,140579.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140579.8,0.0,0.0,0,140579.8,0.0,0.0,inf
2017-12-29,0.0,0.0,141029.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141029.6,0.0,0.0,0,141029.6,0.0,0.0,inf
2018-01-02,0.0,0.0,143105.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143105.6,0.0,0.0,0,143105.6,0.0,0.0,inf
2018-01-03,0.0,0.0,163825.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163825.2,40.409999999999854,40.409999999999854,0,163865.61000000002,0.0,0.0,inf
2018-01-04,0.0,0.0,164337.40000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164337.40000000002,40.409999999999854,40.409999999999854,0,164377.81000000003,0.0,0.0,inf
2018-01-05,0.0,0.0,164967.80000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164967.80000000002,40.409999999999854,40.409999999999854,0,165008.21000000002,0.0,0.0,inf
2018-01-08,0.0,0.0,165637.59999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165637.59999999998,40.409999999999854,40.409999999999854,0,165678.00999999998,0.0,0.0,inf
2018-01-09,0.0,0.0,166977.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166977.2,40.409999999999854,40.409999999999854,0,167017.61000000002,0.0,0.0,inf
2018-01-10,0.0,0.0,167686.40000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167686.40000000002,40.409999999999854,40.409999999999854,0,167726.81000000003,0.0,0.0,inf
2018-01-11,0.0,0.0,167450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167450.0,40.409999999999854,40.409999999999854,0,167490.41,0.0,0.0,inf
2018-01-12,0.0,0.0,168356.19999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168356.19999999998,40.409999999999854,40.409999999999854,0,168396.61,0.0,0.0,inf
2018-01-15,0.0,0.0,168041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168041.0,40.409999999999854,40.409999999999854,0,168081.41,0.0,0.0,inf
2018-01-16,0.0,0.0,169735.19999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169735.19999999998,40.409999999999854,40.409999999999854,0,169775.61,0.0,0.0,inf
2018-01-17,0.0,0.0,169223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169223.0,40.409999999999854,40.409999999999854,0,169263.41,0.0,0.0,inf
2018-01-18,0.0,0.0,190212.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190212.00000000003,144.04000000000087,144.04000000000087,0,190356.04000000004,0.0,0.0,inf
2018-01-19,0.0,0.0,190740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190740.0,144.04000000000087,144.04000000000087,0,190884.04,0.0,0.0,inf
2018-01-22,0.0,0.0,193160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193160.0,144.04000000000087,144.04000000000087,0,193304.04,0.0,0.0,inf
2018-01-23,0.0,0.0,193072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193072.0,144.04000000000087,144.04000000000087,0,193216.04,0.0,0.0,inf
2018-01-24,0.0,0.0,193204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193204.0,144.04000000000087,144.04000000000087,0,193348.04,0.0,0.0,inf
2018-01-25,0.0,0.0,191972.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191972.00000000003,2168.040000000001,2168.040000000001,0,194140.04000000004,0.0,0.0,inf
2018-01-26,0.0,0.0,192940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192940.0,2168.040000000001,2168.040000000001,0,195108.04,0.0,0.0,inf
2018-01-29,0.0,0.0,189287.99999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189287.99999999997,2168.040000000001,2168.040000000001,0,191456.03999999998,0.0,0.0,inf
2018-01-30,0.0,0.0,187352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187352.0,2168.040000000001,2168.040000000001,0,189520.04,0.0,0.0,inf
2018-01-31,0.0,0.0,187924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187924.0,22168.04,22168.04,0,210092.04,0.0,0.0,inf
2018-02-01,0.0,0.0,206536.70000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206536.70000000004,2093.0200000000004,2093.0200000000004,0,208629.72000000003,0.0,0.0,inf
2018-02-02,0.0,0.0,207802.89999999997,39708.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247511.79999999996,-2602.59,-2602.59,0,244909.20999999996,0.0,0.0,inf
2018-02-05,0.0,0.0,207608.1,39639.600000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247247.7,-2602.59,-2602.59,0,244645.11000000002,0.0,0.0,inf
2018-02-06,0.0,0.0,201764.09999999998,37844.100000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239608.19999999998,-2602.59,-2602.59,0,237005.61,0.0,0.0,inf
2018-02-07,0.0,0.0,196991.5,37888.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234879.7,-2602.59,-2602.59,0,232277.11000000002,0.0,0.0,inf
2018-02-08,0.0,0.0,195384.39999999997,38222.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233606.49999999997,-2602.59,-2602.59,0,231003.90999999997,0.0,0.0,inf
2018-02-09,0.0,0.0,186374.9,36766.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223141.7,-2602.59,-2602.59,0,220539.11000000002,0.0,0.0,inf
2018-02-12,0.0,0.0,209239.8,37762.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247002.0,-2774.2400000000016,-2774.2400000000016,0,244227.76,0.0,0.0,inf
2018-02-13,0.0,0.0,211773.09999999998,37995.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249768.39999999997,-2774.2400000000016,-2774.2400000000016,0,246994.15999999997,0.0,0.0,inf
2018-02-14,0.0,0.0,213659.6,38121.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251780.90000000002,-2774.2400000000016,-2774.2400000000016,0,249006.66000000003,0.0,0.0,inf
2018-02-22,0.0,0.0,218079.40000000002,38915.100000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256994.50000000003,-2774.2400000000016,-2774.2400000000016,0,254220.26000000004,0.0,0.0,inf
2018-02-23,0.0,0.0,219265.20000000004,38971.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258237.00000000006,-2774.2400000000016,-2774.2400000000016,0,255462.76000000007,0.0,0.0,inf
2018-02-26,0.0,0.0,222068.0,40023.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262091.9,-2774.2400000000016,-2774.2400000000016,0,259317.66,0.0,0.0,inf
2018-02-27,0.0,0.0,218887.9,39841.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258729.09999999998,-2774.2400000000016,-2774.2400000000016,0,255954.86,0.0,0.0,inf
2018-02-28,0.0,0.0,216677.99999999997,39853.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256531.8,-2774.2400000000016,-2774.2400000000016,0,253757.56,0.0,0.0,inf
2018-03-01,0.0,0.0,218241.09999999998,40401.899999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258642.99999999997,-2774.2400000000016,-2774.2400000000016,0,255868.75999999998,0.0,0.0,inf
2018-03-02,0.0,0.0,216785.80000000002,40206.600000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256992.40000000002,-2774.2400000000016,-2774.2400000000016,0,254218.16000000003,0.0,0.0,inf
2018-03-05,0.0,0.0,216300.69999999998,40156.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256456.89999999997,-2774.2400000000016,-2774.2400000000016,0,253682.65999999997,0.0,0.0,inf
2018-03-06,0.0,0.0,219534.7,40698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260232.7,-2774.2400000000016,-2774.2400000000016,0,257458.46000000002,0.0,0.0,inf
2018-03-07,0.0,0.0,217756.0,40313.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258069.7,-2774.2400000000016,-2774.2400000000016,0,255295.46000000002,0.0,0.0,inf
2018-03-08,0.0,0.0,219965.90000000002,40679.100000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260645.00000000003,-2774.2400000000016,-2774.2400000000016,0,257870.76000000004,0.0,0.0,inf
2018-03-09,0.0,0.0,221582.90000000002,41227.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262810.10000000003,17225.76,17225.76,0,280035.86000000004,0.0,0.0,inf
2018-03-12,0.0,0.0,222229.7,41674.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263904.2,17225.76,17225.76,0,281129.96,0.0,0.0,inf
2018-03-13,0.0,0.0,219858.09999999998,41479.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261337.3,17225.76,17225.76,0,278563.06,0.0,0.0,inf
2018-03-14,0.0,0.0,219103.50000000003,40950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260053.50000000003,17225.76,17225.76,0,277279.26,0.0,0.0,inf
2018-03-15,0.0,0.0,260851.49999999997,40874.399999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301725.89999999997,-2780.0400000000045,-2780.0400000000045,0,298945.86,0.0,0.0,inf
2018-03-16,0.0,0.0,257985.0,40647.600000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298632.6,-2780.0400000000045,-2780.0400000000045,0,295852.56,0.0,0.0,inf
2018-03-19,0.0,0.0,259386.4,40805.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300191.5,-2780.0400000000045,-2780.0400000000045,0,297411.46,0.0,0.0,inf
2018-03-20,0.0,0.0,259259.00000000003,40824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300083.0,-2776.0300000000043,-2776.0300000000043,0,297306.97,0.0,0.0,inf
2018-03-21,0.0,0.0,257921.29999999996,40490.100000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298411.39999999997,-2776.0300000000043,-2776.0300000000043,0,295635.36999999994,0.0,0.0,inf
2018-03-22,0.0,0.0,255628.1,40483.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296111.9,-2776.0300000000043,-2776.0300000000043,0,293335.87,0.0,0.0,inf
2018-03-23,0.0,0.0,248047.8,38379.600000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286427.4,-2776.0300000000043,-2776.0300000000043,0,283651.37,0.0,0.0,inf
2018-03-26,0.0,0.0,246901.2,39148.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286049.4,-2776.0300000000043,-2776.0300000000043,0,283273.37,0.0,0.0,inf
2018-03-27,0.0,0.0,249130.7,40036.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289167.2,-2776.0300000000043,-2776.0300000000043,0,286391.17,0.0,0.0,inf
2018-03-28,0.0,0.0,244098.4,39582.899999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283681.3,-2776.0300000000043,-2776.0300000000043,0,280905.26999999996,0.0,0.0,inf
2018-03-29,0.0,0.0,248557.4,39998.700000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288556.1,-2776.0300000000043,-2776.0300000000043,0,285780.06999999995,0.0,0.0,inf
2018-03-30,0.0,0.0,248175.2,40527.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288703.10000000003,-2776.0300000000043,-2776.0300000000043,0,285927.07,0.0,0.0,inf
2018-04-02,0.0,0.0,247347.1,40471.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287818.3,-2776.0300000000043,-2776.0300000000043,0,285042.26999999996,0.0,0.0,inf
2018-04-03,0.0,0.0,245754.6,40149.899999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285904.5,-2776.0300000000043,-2776.0300000000043,0,283128.47,0.0,0.0,inf
2018-04-04,0.0,0.0,265127.2,39822.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304949.5,-2802.0400000000027,-2802.0400000000027,0,302147.46,0.0,0.0,inf
2018-04-09,0.0,0.0,265471.7,39885.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305357.0,-2802.0400000000027,-2802.0400000000027,0,302554.96,0.0,0.0,inf
2018-04-10,0.0,0.0,270639.2,40194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310833.2,-2802.0400000000027,-2802.0400000000027,0,308031.16000000003,0.0,0.0,inf
2018-04-11,0.0,0.0,270983.7,40263.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311247.0,-2802.0400000000027,-2802.0400000000027,0,308444.96,0.0,0.0,inf
2018-04-12,0.0,0.0,268158.8,40049.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308207.89999999997,-2802.0400000000027,-2802.0400000000027,0,305405.86,0.0,0.0,inf
2018-04-13,0.0,0.0,266298.5,39916.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306215.3,-2802.0400000000027,-2802.0400000000027,0,303413.26,0.0,0.0,inf
2018-04-16,0.0,0.0,281876.39999999997,39797.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321673.49999999994,-2567.970000000003,-2567.970000000003,0,319105.5299999999,0.0,0.0,inf
2018-04-17,0.0,0.0,277726.8,39085.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316812.0,-2567.970000000003,-2567.970000000003,0,314244.02999999997,0.0,0.0,inf
2018-04-18,0.0,0.0,278319.60000000003,39513.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317833.2,-2567.970000000003,-2567.970000000003,0,315265.23,0.0,0.0,inf
2018-04-19,0.0,0.0,282246.89999999997,39702.600000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321949.5,-2567.970000000003,-2567.970000000003,0,319381.52999999997,0.0,0.0,inf
2018-04-20,0.0,0.0,277875.0,39003.299999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316878.3,-2567.970000000003,-2567.970000000003,0,314310.32999999996,0.0,0.0,inf
2018-04-23,0.0,0.0,279060.6,38581.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317641.8,-2567.970000000003,-2567.970000000003,0,315073.82999999996,0.0,0.0,inf
2018-04-24,0.0,0.0,284914.5,39400.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324314.7,-2567.970000000003,-2567.970000000003,0,321746.73,0.0,0.0,inf
2018-04-25,0.0,0.0,283210.2,39438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322648.2,-2567.970000000003,-2567.970000000003,0,320080.23,0.0,0.0,inf
2018-04-26,0.0,0.0,277578.60000000003,38732.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316311.00000000006,-2567.970000000003,-2567.970000000003,0,313743.03,0.0,0.0,inf
2018-04-27,0.0,0.0,278171.39999999997,38902.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317073.89999999997,-2567.970000000003,-2567.970000000003,0,314505.92999999993,0.0,0.0,inf
2018-05-02,0.0,0.0,279060.6,38801.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317862.3,-2567.970000000003,-2567.970000000003,0,315294.32999999996,0.0,0.0,inf
2018-05-03,0.0,0.0,280690.80000000005,39179.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319870.50000000006,-2567.970000000003,-2567.970000000003,0,317302.53,0.0,0.0,inf
2018-05-04,0.0,0.0,279357.0,39154.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318511.5,-2567.970000000003,-2567.970000000003,0,315943.52999999997,0.0,0.0,inf
2018-05-07,0.0,0.0,283877.10000000003,39910.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323787.60000000003,-2567.970000000003,-2567.970000000003,0,321219.63,0.0,0.0,inf
2018-05-08,0.0,0.0,287582.10000000003,40099.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327681.60000000003,-2567.970000000003,-2567.970000000003,0,325113.63,0.0,0.0,inf
2018-05-09,0.0,0.0,286767.0,39942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326709.0,-2567.970000000003,-2567.970000000003,0,324141.02999999997,0.0,0.0,inf
2018-05-10,0.0,0.0,288693.60000000003,40105.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328799.4,-2567.970000000003,-2567.970000000003,0,326231.43,0.0,0.0,inf
2018-05-11,0.0,0.0,307128.9,39790.799999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346919.7,-2770.8300000000036,-2770.8300000000036,0,344148.87,0.0,0.0,inf
2018-05-14,0.0,0.0,309825.1,39601.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349426.89999999997,-2770.8300000000036,-2770.8300000000036,0,346656.06999999995,0.0,0.0,inf
2018-05-15,0.0,0.0,311014.6,39979.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350994.39999999997,-2770.8300000000036,-2770.8300000000036,0,348223.56999999995,0.0,0.0,inf
2018-05-16,0.0,0.0,308477.0,39879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348356.0,-2770.8300000000036,-2770.8300000000036,0,345585.17,0.0,0.0,inf
2018-05-17,0.0,0.0,305860.1,39627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345487.1,-2770.8300000000036,-2770.8300000000036,0,342716.26999999996,0.0,0.0,inf
2018-05-18,0.0,0.0,309190.69999999995,39879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349069.69999999995,-2770.8300000000036,-2770.8300000000036,0,346298.86999999994,0.0,0.0,inf
2018-05-21,0.0,0.0,310697.4,40326.299999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351023.7,-2770.8300000000036,-2770.8300000000036,0,348252.87,0.0,0.0,inf
2018-05-22,0.0,0.0,309428.6,40490.100000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349918.69999999995,-2770.8300000000036,-2770.8300000000036,0,347147.86999999994,0.0,0.0,inf
2018-05-23,0.0,0.0,325409.50000000006,39954.600000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365364.1000000001,-2848.850000000004,-2848.850000000004,0,362515.2500000001,0.0,0.0,inf
2018-05-24,0.0,0.0,322790.0,39828.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362618.6,-2848.850000000004,-2848.850000000004,0,359769.75,0.0,0.0,inf
2018-05-25,0.0,0.0,322029.50000000006,39299.399999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361328.9,-2848.850000000004,-2848.850000000004,0,358480.05000000005,0.0,0.0,inf
2018-05-28,0.0,0.0,324057.5,39223.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363281.3,-2848.850000000004,-2848.850000000004,0,360432.45,0.0,0.0,inf
2018-05-29,0.0,0.0,321015.5,38732.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359747.9,-2848.850000000004,-2848.850000000004,0,356899.05000000005,0.0,0.0,inf
2018-05-30,0.0,0.0,314931.5,37844.100000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352775.6,-2848.850000000004,-2848.850000000004,0,349926.75,0.0,0.0,inf
2018-05-31,0.0,0.0,321353.5,38291.399999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359644.9,-2848.850000000004,-2848.850000000004,0,356796.05000000005,0.0,0.0,inf
2018-06-01,0.0,0.0,319156.5,37844.100000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357000.6,-2848.850000000004,-2848.850000000004,0,354151.75,0.0,0.0,inf
2018-06-04,0.0,0.0,322282.99999999994,37837.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360120.79999999993,-2848.850000000004,-2848.850000000004,0,357271.94999999995,0.0,0.0,inf
2018-06-05,0.0,0.0,344986.2,38480.399999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383466.6,-2776.0300000000043,-2776.0300000000043,0,380690.56999999995,0.0,0.0,inf
2018-06-06,0.0,0.0,344358.3,38442.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382800.89999999997,-2776.0300000000043,-2776.0300000000043,0,380024.86999999994,0.0,0.0,inf
2018-06-07,0.0,0.0,344268.60000000003,38234.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382503.30000000005,-2776.0300000000043,-2776.0300000000043,0,379727.27,0.0,0.0,inf
2018-06-08,0.0,0.0,339693.89999999997,37768.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377462.39999999997,-2776.0300000000043,-2776.0300000000043,0,374686.36999999994,0.0,0.0,inf
