,159920,159949,510300,510500,512290,512660,512760,512800,512880,512980,513500,600089,651,持仓金额,发生金额,账面现金,基金申赎,总资产,份额确认,基金份额,基金净值
2019-10-24,0.0,0.0,29542.499999999996,0.0,175500.0,0.0,24940.000000000004,0.0,83250.0,0.0,0.0,0.0,0.0,313232.5,317196.38999999996,317196.38999999996,0,630428.8899999999,0.0,0.0,inf
2019-10-25,0.0,0.0,29722.5,0.0,176550.0,0.0,25299.999999999996,0.0,84330.0,0.0,0.0,0.0,0.0,315902.5,317196.38999999996,317196.38999999996,0,633098.8899999999,0.0,0.0,inf
2019-10-28,0.0,0.0,29895.0,0.0,239400.0,0.0,91560.0,0.0,85500.0,0.0,0.0,0.0,0.0,446355.0,192208.89999999997,192208.89999999997,0,638563.8999999999,0.0,0.0,inf
2019-10-29,0.0,0.0,29797.500000000004,0.0,238199.99999999997,0.0,89250.0,0.0,83790.0,0.0,0.0,0.0,0.0,441037.5,192208.89999999997,192208.89999999997,0,633246.3999999999,0.0,0.0,inf
2019-10-30,0.0,0.0,29602.5,0.0,235200.0,0.0,91350.0,0.0,82890.0,0.0,0.0,0.0,0.0,439042.5,262208.89999999997,262208.89999999997,0,701251.3999999999,0.0,0.0,inf
2019-10-31,0.0,0.0,29587.5,0.0,238000.0,0.0,91280.0,0.0,82800.0,0.0,0.0,0.0,0.0,441667.5,262208.89999999997,262208.89999999997,0,703876.3999999999,0.0,0.0,inf
2019-11-01,0.0,0.0,30195.0,0.0,241000.0,0.0,91770.0,0.0,83970.0,0.0,0.0,0.0,0.0,446935.0,262208.89999999997,262208.89999999997,0,709143.8999999999,0.0,0.0,inf
2019-11-04,0.0,0.0,30292.499999999996,0.0,244199.99999999997,0.0,92890.0,0.0,84060.0,0.0,0.0,0.0,0.0,451442.49999999994,242208.89999999997,242208.89999999997,0,693651.3999999999,0.0,0.0,inf
2019-11-05,0.0,0.0,30465.000000000004,0.0,244400.0,0.0,94150.0,0.0,85230.0,0.0,0.0,0.0,0.0,454245.0,242208.89999999997,242208.89999999997,0,696453.8999999999,0.0,0.0,inf
2019-11-06,0.0,0.0,30337.5,0.0,242199.99999999997,0.0,91980.0,0.0,84330.0,0.0,0.0,0.0,0.0,448847.5,242208.89999999997,242208.89999999997,0,691056.3999999999,0.0,0.0,inf
2019-11-07,0.0,0.0,30375.0,0.0,244400.0,0.0,92400.0,0.0,84690.0,0.0,0.0,0.0,0.0,451865.0,242208.89999999997,242208.89999999997,0,694073.8999999999,0.0,0.0,inf
2019-11-08,0.0,0.0,30255.0,0.0,243000.00000000003,0.0,92680.0,0.0,83520.0,0.0,0.0,0.0,0.0,449455.0,242208.89999999997,242208.89999999997,0,691663.8999999999,0.0,0.0,inf
2019-11-11,0.0,0.0,29752.5,0.0,237800.0,0.0,90300.0,0.0,81990.0,0.0,0.0,0.0,0.0,439842.5,242208.89999999997,242208.89999999997,0,682051.3999999999,0.0,0.0,inf
2019-11-12,0.0,0.0,29714.999999999996,0.0,238600.0,0.0,89739.99999999999,0.0,82170.0,0.0,0.0,0.0,0.0,440225.0,242208.89999999997,242208.89999999997,0,682433.8999999999,0.0,0.0,inf
2019-11-13,0.0,0.0,29692.499999999996,0.0,240800.0,0.0,93450.0,0.0,81450.0,0.0,0.0,0.0,0.0,445392.5,242208.89999999997,242208.89999999997,0,687601.3999999999,0.0,0.0,inf
2019-11-14,0.0,0.0,29714.999999999996,0.0,243400.00000000003,0.0,96110.00000000001,0.0,40815.0,0.0,0.0,0.0,0.0,410040.0,282876.69999999995,282876.69999999995,0,692916.7,0.0,0.0,inf
2019-11-15,0.0,0.0,29572.5,0.0,242600.00000000003,0.0,95480.0,0.0,40319.99999999999,0.0,0.0,0.0,0.0,407972.5,282876.69999999995,282876.69999999995,0,690849.2,0.0,0.0,inf
2019-11-18,0.0,0.0,29782.5,0.0,242600.00000000003,0.0,95339.99999999999,0.0,40815.0,0.0,0.0,0.0,0.0,408537.5,362876.69999999995,362876.69999999995,0,771414.2,0.0,0.0,inf
2019-11-19,0.0,0.0,30082.5,0.0,247800.00000000003,0.0,96739.99999999999,0.0,41130.0,0.0,0.0,0.0,0.0,415752.5,362876.69999999995,362876.69999999995,0,778629.2,0.0,0.0,inf
2019-11-20,0.0,0.0,29775.0,0.0,247200.0,0.0,95480.0,0.0,40500.0,0.0,0.0,0.0,0.0,412955.0,362876.69999999995,362876.69999999995,0,775831.7,0.0,0.0,inf
2019-11-21,0.0,0.0,29625.0,0.0,246000.0,0.0,95339.99999999999,0.0,40500.0,0.0,0.0,0.0,0.0,411465.0,362876.69999999995,362876.69999999995,0,774341.7,0.0,0.0,inf
2019-11-22,0.0,0.0,29310.0,0.0,235400.0,0.0,93030.0,0.0,40455.0,0.0,0.0,0.0,0.0,398195.0,362876.69999999995,362876.69999999995,0,761071.7,0.0,0.0,inf
2019-11-25,0.0,0.0,29520.000000000004,0.0,232200.0,0.0,89040.0,0.0,40635.0,0.0,0.0,0.0,0.0,391395.0,362876.69999999995,362876.69999999995,0,754271.7,0.0,0.0,inf
2019-11-26,0.0,0.0,29564.999999999996,0.0,231000.0,0.0,89739.99999999999,0.0,40455.0,0.0,0.0,0.0,0.0,390760.0,362876.69999999995,362876.69999999995,0,753636.7,0.0,0.0,inf
2019-11-27,0.0,0.0,29520.000000000004,0.0,231599.99999999997,0.0,93590.0,0.0,40275.0,0.0,0.0,0.0,0.0,394985.0,362876.69999999995,362876.69999999995,0,757861.7,0.0,0.0,inf
2019-11-28,0.0,0.0,29475.0,0.0,232600.0,0.0,93100.0,0.0,40275.0,0.0,0.0,0.0,0.0,395450.0,362876.69999999995,362876.69999999995,0,758326.7,0.0,0.0,inf
2019-11-29,0.0,0.0,29152.5,0.0,227800.0,0.0,93380.0,0.0,40410.0,0.0,0.0,0.0,0.0,390742.5,362876.69999999995,362876.69999999995,0,753619.2,0.0,0.0,inf
2019-12-02,0.0,0.0,29212.5,0.0,224000.00000000003,0.0,95970.0,0.0,40680.0,0.0,0.0,0.0,0.0,389862.5,362876.69999999995,362876.69999999995,0,752739.2,0.0,0.0,inf
2019-12-03,0.0,0.0,29332.5,0.0,112400.00000000001,0.0,239360.00000000003,0.0,40950.0,0.0,0.0,0.0,0.0,422042.5,336702.32999999996,336702.32999999996,0,758744.83,0.0,0.0,inf
2019-12-04,0.0,0.0,29347.500000000004,0.0,113599.99999999999,0.0,353250.0,0.0,40815.0,0.0,0.0,0.0,0.0,537012.5,223708.43999999994,223708.43999999994,0,760720.94,0.0,0.0,inf
2019-12-05,0.0,0.0,29564.999999999996,0.0,115100.0,0.0,359500.00000000006,0.0,41445.0,0.0,0.0,0.0,0.0,545610.0,223708.43999999994,223708.43999999994,0,769318.44,0.0,0.0,inf
2019-12-06,0.0,0.0,29745.0,0.0,115500.0,0.0,368250.0,0.0,41670.0,0.0,0.0,0.0,0.0,555165.0,223708.43999999994,223708.43999999994,0,778873.44,0.0,0.0,inf
2019-12-09,0.0,0.0,29647.500000000004,0.0,113799.99999999999,0.0,372749.99999999994,0.0,41580.0,0.0,0.0,0.0,0.0,557777.5,223708.43999999994,223708.43999999994,0,781485.94,0.0,0.0,inf
2019-12-10,0.0,0.0,29670.000000000004,0.0,115300.0,0.0,483525.0,0.0,41535.0,0.0,0.0,0.0,0.0,670030.0,124098.56999999995,124098.56999999995,0,794128.57,0.0,0.0,inf
2019-12-11,0.0,0.0,29250.0,0.0,115200.00000000001,0.0,480060.0,0.0,41580.0,0.0,0.0,0.0,0.0,666090.0,124098.56999999995,124098.56999999995,0,790188.57,0.0,0.0,inf
2019-12-12,0.0,0.0,29167.5,0.0,115400.00000000001,0.0,495179.99999999994,0.0,41355.0,0.0,0.0,0.0,0.0,681102.5,124098.56999999995,124098.56999999995,0,805201.07,0.0,0.0,inf
2019-12-13,0.0,0.0,29760.0,0.0,117500.0,0.0,497385.0,0.0,43065.0,0.0,0.0,0.0,0.0,687710.0,124563.56999999995,124563.56999999995,0,812273.57,0.0,0.0,inf
2019-12-16,0.0,0.0,29850.0,0.0,118000.0,0.0,505889.99999999994,0.0,43605.00000000001,0.0,0.0,0.0,0.0,697345.0,124563.56999999995,124563.56999999995,0,821908.57,0.0,0.0,inf
2019-12-17,0.0,105120.0,30315.0,0.0,118900.0,0.0,563454.5000000001,0.0,44955.00000000001,0.0,0.0,0.0,0.0,862744.5000000001,-38452.320000000065,-38452.320000000065,0,824292.18,0.0,0.0,inf
2019-12-18,0.0,104640.0,30202.5,0.0,0.0,0.0,280576.8,0.0,44910.0,0.0,0.0,0.0,0.0,460329.3,438015.9999999999,438015.9999999999,0,898345.2999999998,0.0,0.0,inf
2019-12-19,0.0,104640.0,30149.999999999996,0.0,0.0,0.0,274951.2,0.0,44685.0,0.0,0.0,0.0,0.0,454426.2,438015.9999999999,438015.9999999999,0,892442.2,0.0,0.0,inf
2019-12-20,0.0,103359.99999999999,30120.0,0.0,0.0,0.0,272841.6,0.0,45000.0,0.0,0.0,0.0,0.0,451321.6,526053.0899999999,526053.0899999999,0,977374.6899999998,0.0,0.0,inf
2019-12-23,0.0,101440.0,29730.0,0.0,0.0,0.0,0.0,0.0,43740.0,0.0,0.0,0.0,0.0,174910.0,790552.7199999999,790552.7199999999,0,965462.7199999999,0.0,0.0,inf
2019-12-24,0.0,103840.0,29887.5,0.0,0.0,0.0,0.0,0.0,44235.0,0.0,0.0,0.0,0.0,177962.5,790552.7199999999,790552.7199999999,0,968515.2199999999,0.0,0.0,inf
2019-12-25,0.0,104959.99999999999,29940.0,79619.40000000001,0.0,0.0,0.0,0.0,44325.0,0.0,0.0,0.0,0.0,258844.40000000002,710937.8399999999,710937.8399999999,0,969782.2399999999,0.0,0.0,inf
2019-12-26,0.0,105600.0,30157.5,80215.8,0.0,0.0,0.0,0.0,45360.0,0.0,0.0,0.0,0.0,261333.3,710937.8399999999,710937.8399999999,0,972271.1399999999,0.0,0.0,inf
2019-12-27,0.0,207680.0,30127.499999999996,159153.6,0.0,0.0,0.0,0.0,123625.00000000001,0.0,0.0,0.0,0.0,520586.1,443465.01999999984,443465.01999999984,0,964051.1199999999,0.0,0.0,inf
2019-12-30,0.0,268818.0,30562.5,242621.40000000002,0.0,0.0,63498.4,0.0,181062.6,0.0,0.0,0.0,0.0,786562.9,191050.44999999987,191050.44999999987,0,977613.3499999999,0.0,0.0,inf
2019-12-31,0.0,269225.3,30720.0,243603.5,0.0,0.0,63133.0,0.0,180024.0,0.0,0.0,0.0,0.0,786705.8,191050.44999999987,191050.44999999987,0,977756.2499999999,0.0,0.0,inf
2020-01-02,0.0,274112.89999999997,31117.5,248215.09999999998,0.0,0.0,65569.0,0.0,232038.80000000005,0.0,0.0,0.0,0.0,851053.3,139904.80999999988,139904.80999999988,0,990958.1099999999,0.0,0.0,inf
2020-01-03,0.0,273298.3,31042.499999999996,248684.8,0.0,0.0,65366.00000000001,0.0,231153.99999999997,0.0,0.0,0.0,0.0,849545.6,139904.80999999988,139904.80999999988,0,989450.4099999999,0.0,0.0,inf
2020-01-06,0.0,276149.39999999997,30922.5,251503.0,0.0,0.0,143650.0,0.0,231153.99999999997,0.0,0.0,0.0,0.0,933378.8999999999,62254.319999999876,62254.319999999876,0,995633.2199999997,0.0,0.0,inf
2020-01-07,0.0,279407.8,31162.500000000004,254748.2,0.0,0.0,143561.6,0.0,232923.59999999998,0.0,0.0,0.0,0.0,941803.7,62254.319999999876,62254.319999999876,0,1004058.0199999998,0.0,0.0,inf
2020-01-08,0.0,275334.8,30855.0,251204.09999999998,0.0,0.0,140467.6,0.0,225845.19999999998,0.0,0.0,0.0,0.0,923706.6999999998,62254.319999999876,62254.319999999876,0,985961.0199999997,0.0,0.0,inf
2020-01-09,0.0,283480.8,31185.000000000004,254363.90000000002,0.0,0.0,144622.4,0.0,229163.2,0.0,0.0,0.0,0.0,942815.3,62254.319999999876,62254.319999999876,0,1005069.6199999999,0.0,0.0,inf
2020-01-10,0.0,283073.5,31177.5,253296.40000000002,0.0,0.0,148777.2,0.0,229605.6,0.0,0.0,0.0,0.0,945930.2000000001,62254.319999999876,62254.319999999876,0,1008184.5199999999,0.0,0.0,inf
2020-01-13,0.0,287553.8,31515.0,257523.7,0.0,0.0,155672.4,0.0,116760.0,0.0,0.0,0.0,0.0,849024.9,235740.2599999999,235740.2599999999,0,1084765.16,0.0,0.0,inf
2020-01-14,0.0,285924.60000000003,31380.0,256413.5,0.0,0.0,154434.8,0.0,115203.2,91488.79999999999,0.0,0.0,0.0,934844.9000000001,143334.54999999987,143334.54999999987,0,1078179.45,0.0,0.0,inf
2020-01-15,0.0,285517.3,31140.0,255644.9,0.0,0.0,159650.4,0.0,114647.2,91093.6,0.0,0.0,0.0,937693.3999999999,143334.54999999987,143334.54999999987,0,1081027.9499999997,0.0,0.0,inf
2020-01-16,0.0,286739.2,31095.0,255986.5,0.0,0.0,244755.9,0.0,114091.2,90105.6,0.0,0.0,0.0,1022773.3999999999,57096.18999999987,57096.18999999987,0,1079869.5899999999,0.0,0.0,inf
2020-01-17,0.0,286739.2,31132.5,254534.7,0.0,0.0,244348.2,0.0,114647.2,90105.6,0.0,0.0,0.0,1021507.4,57096.18999999987,57096.18999999987,0,1078603.5899999999,0.0,0.0,inf
2020-01-20,0.0,294885.2,31357.5,258804.7,0.0,0.0,258210.0,0.0,116315.20000000001,90500.79999999999,0.0,0.0,0.0,1050073.4000000001,57096.18999999987,57096.18999999987,0,1107169.59,0.0,0.0,inf
2020-01-21,0.0,292034.10000000003,30787.500000000004,255773.0,160573.69999999998,0.0,258210.0,0.0,114313.6,0.0,0.0,0.0,0.0,1111691.9000000001,-14031.680000000124,-14031.680000000124,0,1097660.22,0.0,0.0,inf
2020-01-22,0.0,298550.89999999997,30892.5,257737.2,0.0,0.0,273023.1,0.0,0.0,0.0,0.0,0.0,0.0,860203.7,410377.9999999999,410377.9999999999,0,1270581.6999999997,0.0,0.0,inf
2020-01-23,0.0,451058.39999999997,29970.000000000004,186533.1,0.0,0.0,366562.5,0.0,0.0,0.0,0.0,0.0,0.0,1034124.0,202605.8799999999,202605.8799999999,0,1236729.88,0.0,0.0,inf
2020-02-03,0.0,550087.2000000001,27442.5,171381.9,0.0,0.0,330000.0,0.0,0.0,0.0,0.0,0.0,0.0,1078911.6,63941.709999999905,63941.709999999905,0,1142853.31,0.0,0.0,inf
2020-02-04,0.0,592207.2,28275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620482.2,602546.2999999998,602546.2999999998,0,1223028.4999999998,0.0,0.0,inf
2020-02-05,0.0,480240.0,28552.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508792.5,730281.5399999998,730281.5399999998,0,1239074.0399999998,0.0,0.0,inf
2020-02-06,0.0,496137.6000000001,29227.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525365.1000000001,730281.5399999998,730281.5399999998,0,1255646.64,0.0,0.0,inf
2020-02-07,0.0,574763.2,29160.0,0.0,0.0,0.0,60007.399999999994,0.0,0.0,0.0,0.0,0.0,68618.0,732548.6,523578.1499999998,523578.1499999998,0,1256126.7499999998,0.0,0.0,inf
2020-02-10,0.0,662910.6,29257.500000000004,0.0,0.0,0.0,58467.2,0.0,0.0,0.0,0.0,0.0,68310.0,818945.2999999999,444069.2999999998,444069.2999999998,0,1263014.5999999996,0.0,0.0,inf
2020-02-11,0.0,672730.2,29572.5,0.0,0.0,0.0,58980.6,0.0,0.0,0.0,0.0,0.0,70312.0,831595.2999999999,428984.2999999998,428984.2999999998,0,1260579.5999999996,0.0,0.0,inf
2020-02-12,0.0,756371.6,29782.5,0.0,0.0,0.0,119998.39999999998,0.0,0.0,0.0,0.0,0.0,146786.0,1052938.5,233664.71999999983,233664.71999999983,0,1286603.2199999997,0.0,0.0,inf
2020-02-13,0.0,748594.0,29625.0,0.0,0.0,0.0,181986.39999999997,0.0,0.0,0.0,0.0,0.0,144670.0,1104875.4,174847.07999999984,174847.07999999984,0,1279722.4799999997,0.0,0.0,inf
2020-02-14,0.0,747621.8,29827.5,0.0,0.0,0.0,240276.80000000002,0.0,0.0,0.0,0.0,0.0,144279.0,1162005.1,116887.69999999984,116887.69999999984,0,1278892.7999999998,0.0,0.0,inf
2020-02-17,0.0,858832.2,30480.0,0.0,0.0,0.0,248156.6,0.0,0.0,0.0,0.0,0.0,145176.0,1282644.8,38164.08999999984,38164.08999999984,0,1320808.89,0.0,0.0,inf
2020-02-18,0.0,865265.4,30292.499999999996,0.0,0.0,0.0,380099.39999999997,0.0,0.0,0.0,0.0,0.0,74592.0,1350249.3,-9131.040000000154,-9131.040000000154,0,1341118.2599999998,0.0,0.0,inf
2020-02-19,0.0,845965.8,0.0,0.0,0.0,0.0,443443.8,0.0,0.0,0.0,0.0,0.0,74004.0,1363413.6,-39718.900000000154,-39718.900000000154,0,1323694.7,0.0,0.0,inf
2020-02-20,0.0,871698.6,0.0,0.0,0.0,0.0,457481.7,0.0,0.0,0.0,0.0,0.0,76200.0,1405380.3,-39718.900000000154,-39718.900000000154,0,1365661.4,0.0,0.0,inf
2020-02-21,0.0,887781.6,0.0,0.0,0.0,0.0,468250.5,0.0,0.0,0.0,0.0,0.0,75168.0,1431200.1,-39718.900000000154,-39718.900000000154,0,1391481.2,0.0,0.0,inf
2020-02-24,0.0,902792.4000000001,0.0,0.0,0.0,0.0,495364.8,0.0,0.0,0.0,0.0,0.0,73884.0,1472041.2000000002,60281.099999999846,60281.099999999846,0,1532322.3,0.0,0.0,inf
2020-02-25,0.0,674745.4,0.0,0.0,0.0,0.0,357483.576,0.0,0.0,0.0,0.0,0.0,72300.0,1104528.976,404160.44999999995,404160.44999999995,0,1508689.426,0.0,0.0,inf
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471064.42,1471064.42,0,1471064.42,0.0,0.0,inf
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471064.42,1471064.42,0,1471064.42,0.0,0.0,inf
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471064.42,1471064.42,0,1471064.42,0.0,0.0,inf
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471064.42,1471064.42,0,1471064.42,0.0,0.0,inf
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471064.42,1471064.42,0,1471064.42,0.0,0.0,inf
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471064.42,1471064.42,0,1471064.42,0.0,0.0,inf
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471064.42,1471064.42,0,1471064.42,0.0,0.0,inf
2020-03-06,0.0,103808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103808.0,1365944.89,1365944.89,0,1469752.89,0.0,0.0,inf
2020-03-09,0.0,98944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74690.0,0.0,173634.0,1290551.77,1290551.77,0,1464185.77,0.0,0.0,inf
2020-03-10,0.0,102272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74690.0,0.0,176962.0,1290551.77,1290551.77,0,1467513.77,0.0,0.0,inf
2020-03-11,0.0,99712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74302.0,0.0,174014.0,1090551.77,1090551.77,0,1264565.77,0.0,0.0,inf
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71295.0,0.0,71295.0,1187418.7,1187418.7,0,1258713.7,0.0,0.0,inf
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78473.0,0.0,78473.0,1187418.7,1187418.7,0,1265891.7,0.0,0.0,inf
2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263753.81,1263753.81,0,1263753.81,0.0,0.0,inf
2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263753.81,1263753.81,0,1263753.81,0.0,0.0,inf
2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263753.81,1263753.81,0,1263753.81,0.0,0.0,inf
2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263753.81,1263753.81,0,1263753.81,0.0,0.0,inf
2020-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263786.31,1263786.31,0,1263786.31,0.0,0.0,inf
2020-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263786.31000000006,263786.31000000006,0,263786.31000000006,0.0,0.0,inf
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263786.31000000006,263786.31000000006,0,263786.31000000006,0.0,0.0,inf
2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263786.31000000006,263786.31000000006,0,263786.31000000006,0.0,0.0,inf
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263786.31000000006,263786.31000000006,0,263786.31000000006,0.0,0.0,inf
2020-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263786.31000000006,263786.31000000006,0,263786.31000000006,0.0,0.0,inf
2020-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263786.31000000006,263786.31000000006,0,263786.31000000006,0.0,0.0,inf
2020-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363786.31000000006,363786.31000000006,0,363786.31000000006,0.0,0.0,inf
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363786.31000000006,363786.31000000006,0,363786.31000000006,0.0,0.0,inf
2020-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363786.31000000006,363786.31000000006,0,363786.31000000006,0.0,0.0,inf
2020-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363786.31000000006,363786.31000000006,0,363786.31000000006,0.0,0.0,inf
2020-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363786.31000000006,363786.31000000006,0,363786.31000000006,0.0,0.0,inf
2020-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363786.31000000006,363786.31000000006,0,363786.31000000006,0.0,0.0,inf
2020-04-09,81000.0,67067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148067.0,215699.89000000007,215699.89000000007,0,363766.8900000001,0.0,0.0,inf
2020-04-10,80759.99999999999,65702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146462.0,215699.89000000007,215699.89000000007,0,362161.8900000001,0.0,0.0,inf
2020-04-13,80640.0,65065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145705.0,215699.89000000007,215699.89000000007,0,361404.8900000001,0.0,0.0,inf
2020-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133955.37000000005,133955.37000000005,0,133955.37000000005,0.0,0.0,inf
