,持仓金额,账面现金,基金申赎,总资产,份额确认,基金份额,基金净值
2017-12-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-12-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-12-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-12-14,141133.4,0.0,140833.97,141133.4,140833.97,140833.97,1.0021261205659402
2017-12-15,139265.0,0.0,0.0,139265.0,0.0,140833.97,0.9888594349786489
2017-12-18,139299.6,0.0,0.0,139299.6,0.0,140833.97,0.9891051143413766
2017-12-19,141133.4,0.0,0.0,141133.4,0.0,140833.97,1.0021261205659402
2017-12-20,140822.0,0.0,0.0,140822.0,0.0,140833.97,0.9999150063013916
2017-12-21,142552.0,0.0,0.0,142552.0,0.0,140833.97,1.0121989744377724
2017-12-22,141894.6,0.0,0.0,141894.6,0.0,140833.97,1.0075310665459478
2017-12-25,141237.19999999998,0.0,0.0,141237.19999999998,0.0,140833.97,1.0028631586541228
2017-12-26,141652.4,0.0,0.0,141652.4,0.0,140833.97,1.0058113110068543
2017-12-27,139299.6,0.0,0.0,139299.6,0.0,140833.97,0.9891051143413766
2017-12-28,140579.8,0.0,0.0,140579.8,0.0,140833.97,0.9981952507622982
2017-12-29,141029.6,0.0,0.0,141029.6,0.0,140833.97,1.0013890824777574
2018-01-02,143105.6,0.0,0.0,143105.6,0.0,140833.97,1.0161298442414142
2018-01-03,163825.2,40.409999999999854,20000.0,163865.61000000002,19682.523954338616,160516.49395433863,1.0208646224643687
2018-01-04,164337.40000000002,40.409999999999854,0.0,164377.81000000003,0.0,160516.49395433863,1.0240555718016107
2018-01-05,164967.80000000002,40.409999999999854,0.0,165008.21000000002,0.0,160516.49395433863,1.0279828940628315
2018-01-08,165637.59999999998,40.409999999999854,0.0,165678.00999999998,0.0,160516.49395433863,1.0321556739653783
2018-01-09,166977.2,40.409999999999854,0.0,167017.61000000002,0.0,160516.49395433863,1.040501233770473
2018-01-10,167686.40000000002,40.409999999999854,0.0,167726.81000000003,0.0,160516.49395433863,1.0449194713143466
2018-01-11,167450.0,40.409999999999854,0.0,167490.41,0.0,160516.49395433863,1.0434467254663886
2018-01-12,168356.19999999998,40.409999999999854,0.0,168396.61,0.0,160516.49395433863,1.0490922512168934
2018-01-15,168041.0,40.409999999999854,0.0,168081.41,0.0,160516.49395433863,1.0471285900862832
2018-01-16,169735.19999999998,40.409999999999854,0.0,169775.61,0.0,160516.49395433863,1.0576832686633142
2018-01-17,169223.0,40.409999999999854,0.0,169263.41,0.0,160516.49395433863,1.0544923193260722
2018-01-18,190212.00000000003,144.04000000000087,20000.0,190356.04000000004,18966.47290212795,179482.96685646658,1.0605799722055447
2018-01-19,190740.0,144.04000000000087,0.0,190884.04,0.0,179482.96685646658,1.0635217555360055
2018-01-22,193160.0,144.04000000000087,0.0,193304.04,0.0,179482.96685646658,1.0770049291339507
2018-01-23,193072.0,144.04000000000087,0.0,193216.04,0.0,179482.96685646658,1.0765146319122072
2018-01-24,193204.0,144.04000000000087,0.0,193348.04,0.0,179482.96685646658,1.0772500777448224
2018-01-25,191972.00000000003,2168.040000000001,0.0,194140.04000000004,0.0,179482.96685646658,1.0816627527405138
2018-01-26,192940.0,2168.040000000001,0.0,195108.04,0.0,179482.96685646658,1.0870560221796917
2018-01-29,189287.99999999997,2168.040000000001,0.0,191456.03999999998,0.0,179482.96685646658,1.0667086874773377
2018-01-30,187352.0,2168.040000000001,0.0,189520.04,0.0,179482.96685646658,1.0559221485989816
2018-01-31,187924.0,22168.04,20000.0,210092.04,18940.79030971781,198423.7571661844,1.0588048679273983
2018-02-01,206536.70000000004,2093.0200000000004,0.0,208629.72000000003,0.0,198423.7571661844,1.0514351858848632
2018-02-02,247511.79999999996,-2602.59,35000.0,244909.20999999996,33287.83406705647,231711.59123324088,1.0569570934993682
2018-02-05,247247.7,-2602.59,0.0,244645.11000000002,0.0,231711.59123324088,1.055817314524159
2018-02-06,239608.19999999998,-2602.59,0.0,237005.61,0.0,231711.59123324088,1.0228474490144523
2018-02-07,234879.7,-2602.59,0.0,232277.11000000002,0.0,231711.59123324088,1.0024406149202518
2018-02-08,233606.49999999997,-2602.59,0.0,231003.90999999997,0.0,231711.59123324088,0.9969458531207938
2018-02-09,223141.7,-2602.59,0.0,220539.11000000002,0.0,231711.59123324088,0.9517828125309681
2018-02-12,247002.0,-2774.2400000000016,20000.0,244227.76,21013.197272197285,252724.78850543816,0.9663783336977436
2018-02-13,249768.39999999997,-2774.2400000000016,0.0,246994.15999999997,0.0,252724.78850543816,0.9773246283464003
2018-02-14,251780.90000000002,-2774.2400000000016,0.0,249006.66000000003,0.0,252724.78850543816,0.9852878361183864
2018-02-22,256994.50000000003,-2774.2400000000016,0.0,254220.26000000004,0.0,252724.78850543816,1.0059173914177781
2018-02-23,258237.00000000006,-2774.2400000000016,0.0,255462.76000000007,0.0,252724.78850543816,1.0108338066509175
2018-02-26,262091.9,-2774.2400000000016,0.0,259317.66,0.0,252724.78850543816,1.0260871580249438
2018-02-27,258729.09999999998,-2774.2400000000016,0.0,255954.86,0.0,252724.78850543816,1.01278098406438
2018-02-28,256531.8,-2774.2400000000016,0.0,253757.56,0.0,252724.78850543816,1.004086546083071
2018-03-01,258642.99999999997,-2774.2400000000016,0.0,255868.75999999998,0.0,252724.78850543816,1.012440297262309
2018-03-02,256992.40000000002,-2774.2400000000016,0.0,254218.16000000003,0.0,252724.78850543816,1.0059090819835812
2018-03-05,256456.89999999997,-2774.2400000000016,0.0,253682.65999999997,0.0,252724.78850543816,1.003790176263383
2018-03-06,260232.7,-2774.2400000000016,0.0,257458.46000000002,0.0,252724.78850543816,1.0187305389493282
2018-03-07,258069.7,-2774.2400000000016,0.0,255295.46000000002,0.0,252724.78850543816,1.0101718217265678
2018-03-08,260645.00000000003,-2774.2400000000016,0.0,257870.76000000004,0.0,252724.78850543816,1.0203619578633107
2018-03-09,262810.10000000003,17225.76,20000.0,280035.86000000004,19600.8875535511,272325.67605898925,1.028312365005717
2018-03-12,263904.2,17225.76,0.0,281129.96,0.0,272325.67605898925,1.0323299810301532
2018-03-13,261337.3,17225.76,0.0,278563.06,0.0,272325.67605898925,1.0229041346055803
2018-03-14,260053.50000000003,17225.76,0.0,277279.26,0.0,272325.67605898925,1.0181899261674383
2018-03-15,301725.89999999997,-2780.0400000000045,20000.0,298945.86,19642.70072409954,291968.3767830888,1.0238980785994334
2018-03-16,298632.6,-2780.0400000000045,0.0,295852.56,0.0,291968.3767830888,1.0133034380630779
2018-03-19,300191.5,-2780.0400000000045,0.0,297411.46,0.0,291968.3767830888,1.0186427149298949
2018-03-20,300083.0,-2776.0300000000043,0.0,297306.97,0.0,291968.3767830888,1.0182848337060741
2018-03-21,298411.39999999997,-2776.0300000000043,0.0,295635.36999999994,0.0,291968.3767830888,1.0125595561317775
2018-03-22,296111.9,-2776.0300000000043,0.0,293335.87,0.0,291968.3767830888,1.0046837031872364
2018-03-23,286427.4,-2776.0300000000043,0.0,283651.37,0.0,291968.3767830888,0.9715140150631186
2018-03-26,286049.4,-2776.0300000000043,0.0,283273.37,0.0,291968.3767830888,0.9702193543051119
2018-03-27,289167.2,-2776.0300000000043,0.0,286391.17,0.0,291968.3767830888,0.9808979080387454
2018-03-28,283681.3,-2776.0300000000043,0.0,280905.26999999996,0.0,291968.3767830888,0.9621085444081915
2018-03-29,288556.1,-2776.0300000000043,0.0,285780.06999999995,0.0,291968.3767830888,0.9788048731466343
2018-03-30,288703.10000000003,-2776.0300000000043,0.0,285927.07,0.0,291968.3767830888,0.9793083523303038
2018-04-02,287818.3,-2776.0300000000043,0.0,285042.26999999996,0.0,291968.3767830888,0.976277887148599
2018-04-03,285904.5,-2776.0300000000043,0.0,283128.47,0.0,291968.3767830888,0.9697230676812091
2018-04-04,304949.5,-2802.0400000000027,20000.0,302147.46,20624.444923047748,312592.8217061365,0.9665847678487127
2018-04-09,305357.0,-2802.0400000000027,0.0,302554.96,0.0,312592.8217061365,0.9678883806373106
2018-04-10,310833.2,-2802.0400000000027,0.0,308031.16000000003,0.0,312592.8217061365,0.9854070170861926
2018-04-11,311247.0,-2802.0400000000027,0.0,308444.96,0.0,312592.8217061365,0.9867307838884546
2018-04-12,308207.89999999997,-2802.0400000000027,0.0,305405.86,0.0,312592.8217061365,0.9770085516778345
2018-04-13,306215.3,-2802.0400000000027,0.0,303413.26,0.0,312592.8217061365,0.9706341250703253
2018-04-16,321673.49999999994,-2567.970000000003,20000.0,319105.5299999999,20605.086389839158,333197.9080959757,0.9577056825581373
2018-04-17,316812.0,-2567.970000000003,0.0,314244.02999999997,0.0,333197.9080959757,0.9431152548217194
2018-04-18,317833.2,-2567.970000000003,0.0,315265.23,0.0,333197.9080959757,0.9461800999938742
2018-04-19,321949.5,-2567.970000000003,0.0,319381.52999999997,0.0,333197.9080959757,0.9585340190911523
2018-04-20,316878.3,-2567.970000000003,0.0,314310.32999999996,0.0,333197.9080959757,0.9433142356628023
2018-04-23,317641.8,-2567.970000000003,0.0,315073.82999999996,0.0,333197.9080959757,0.9456056666155442
2018-04-24,324314.7,-2567.970000000003,0.0,321746.73,0.0,333197.9080959757,0.9656325030327704
2018-04-25,322648.2,-2567.970000000003,0.0,320080.23,0.0,333197.9080959757,0.9606309710317952
2018-04-26,316311.00000000006,-2567.970000000003,0.0,313743.03,0.0,333197.9080959757,0.9416116439411384
2018-04-27,317073.89999999997,-2567.970000000003,0.0,314505.92999999993,0.0,333197.9080959757,0.9439012741622866
2018-05-02,317862.3,-2567.970000000003,0.0,315294.32999999996,0.0,333197.9080959757,0.9462674354761593
2018-05-03,319870.50000000006,-2567.970000000003,0.0,317302.53,0.0,333197.9080959757,0.9522944841196389
2018-05-04,318511.5,-2567.970000000003,0.0,315943.52999999997,0.0,333197.9080959757,0.9482158270603377
2018-05-07,323787.60000000003,-2567.970000000003,0.0,321219.63,0.0,333197.9080959757,0.9640505603278715
2018-05-08,327681.60000000003,-2567.970000000003,0.0,325113.63,0.0,333197.9080959757,0.975737308369754
2018-05-09,326709.0,-2567.970000000003,0.0,324141.02999999997,0.0,333197.9080959757,0.9728183224566735
2018-05-10,328799.4,-2567.970000000003,0.0,326231.43,0.0,333197.9080959757,0.9790920713284639
2018-05-11,346919.7,-2770.8300000000036,20000.0,344148.87,20427.088100982528,353624.99619695824,0.9732028948777129
2018-05-14,349426.89999999997,-2770.8300000000036,0.0,346656.06999999995,0.0,353624.99619695824,0.9802928914191439
2018-05-15,350994.39999999997,-2770.8300000000036,0.0,348223.56999999995,0.0,353624.99619695824,0.9847255531847362
2018-05-16,348356.0,-2770.8300000000036,0.0,345585.17,0.0,353624.99619695824,0.9772645421465617
2018-05-17,345487.1,-2770.8300000000036,0.0,342716.26999999996,0.0,353624.99619695824,0.9691517106701291
2018-05-18,349069.69999999995,-2770.8300000000036,0.0,346298.86999999994,0.0,353624.99619695824,0.979282781828924
2018-05-21,351023.7,-2770.8300000000036,0.0,348252.87,0.0,353624.99619695824,0.9848084093185366
2018-05-22,349918.69999999995,-2770.8300000000036,0.0,347147.86999999994,0.0,353624.99619695824,0.9816836302110534
2018-05-23,365364.1000000001,-2848.850000000004,20000.0,362515.2500000001,20373.162375846252,373998.1585728045,0.969296884731669
2018-05-24,362618.6,-2848.850000000004,0.0,359769.75,0.0,373998.1585728045,0.961955939496866
2018-05-25,361328.9,-2848.850000000004,0.0,358480.05000000005,0.0,373998.1585728045,0.9585075267963289
2018-05-28,363281.3,-2848.850000000004,0.0,360432.45,0.0,373998.1585728045,0.9637278733548532
2018-05-29,359747.9,-2848.850000000004,0.0,356899.05000000005,0.0,373998.1585728045,0.9542802332555447
2018-05-30,352775.6,-2848.850000000004,0.0,349926.75,0.0,373998.1585728045,0.9356376280977902
2018-05-31,359644.9,-2848.850000000004,0.0,356796.05000000005,0.0,373998.1585728045,0.954004830830054
2018-06-01,357000.6,-2848.850000000004,0.0,354151.75,0.0,373998.1585728045,0.9469344751628207
2018-06-04,360120.79999999993,-2848.850000000004,0.0,357271.94999999995,0.0,373998.1585728045,0.955277296988219
2018-06-05,383466.6,-2776.0300000000043,20000.0,380690.56999999995,20936.329234511948,394934.4878073164,0.9639334668228167
2018-06-06,382800.89999999997,-2776.0300000000043,0.0,380024.86999999994,0.0,394934.4878073164,0.9622478708048645
2018-06-07,382503.30000000005,-2776.0300000000043,0.0,379727.27,0.0,394934.4878073164,0.9614943281055368
2018-06-08,377462.39999999997,-2776.0300000000043,0.0,374686.36999999994,0.0,394934.4878073164,0.9487304390160141
2018-06-11,378126.29999999993,-2776.0300000000043,0.0,375350.2699999999,0.0,394934.4878073164,0.9504114773160266
2018-06-12,381843.6,-2776.0300000000043,0.0,379067.56999999995,0.0,394934.4878073164,0.9598239244807161
2018-06-13,377809.80000000005,-2776.0300000000043,0.0,375033.77,0.0,394934.4878073164,0.9496100785783345
2018-06-14,376849.80000000005,-2776.0300000000043,0.0,374073.77,0.0,394934.4878073164,0.9471792956772768
2018-06-15,375650.1,-2776.0300000000043,0.0,372874.06999999995,0.0,394934.4878073164,0.944141576670611
2018-06-19,361670.7,-2776.0300000000043,0.0,358894.67,0.0,394934.4878073164,0.9087448199132718
2018-06-20,361973.1,-2773.7000000000044,0.0,359199.39999999997,0.0,394934.4878073164,0.909516416239771
2018-06-21,358671.0,-2773.7000000000044,0.0,355897.3,0.0,394934.4878073164,0.9011552826797892
2018-06-22,360547.2,-2773.7000000000044,0.0,357773.5,0.0,394934.4878073164,0.9059059440120438
2018-06-25,355657.5,-2773.7000000000044,0.0,352883.8,0.0,394934.4878073164,0.8935249032294378
2018-06-26,392929.1,-2866.820000000007,40000.0,390062.27999999997,44766.51949534849,439701.0073026649,0.8871079973021383
2018-06-27,383978.9,-2866.820000000007,0.0,381112.08,0.0,439701.0073026649,0.8667528017229771
2018-06-28,381706.9,-2866.820000000007,0.0,378840.08,0.0,439701.0073026649,0.8615856541334422
2018-06-29,392082.3,-2866.820000000007,0.0,389215.48,0.0,439701.0073026649,0.8851821431741375
2018-07-02,382027.6,-2866.820000000007,0.0,379160.77999999997,0.0,439701.0073026649,0.8623150133904685
2018-07-03,381073.7,-2866.820000000007,0.0,378206.88,0.0,439701.0073026649,0.8601455846555842
2018-07-04,376965.19999999995,-2866.820000000007,0.0,374098.37999999995,0.0,439701.0073026649,0.8508017352402655
2018-07-05,373230.0,-2866.820000000007,0.0,370363.18,0.0,439701.0073026649,0.8423068718263437
2018-07-06,376171.6,-2866.820000000007,0.0,373304.77999999997,0.0,439701.0073026649,0.848996872420259
2018-07-09,387027.4,-2866.820000000007,0.0,384160.58,0.0,439701.0073026649,0.8736859220692345
2018-07-10,388119.1,-2866.820000000007,0.0,385252.27999999997,0.0,439701.0073026649,0.8761687455830968
2018-07-11,381612.2,-2866.820000000007,0.0,378745.38,0.0,439701.0073026649,0.8613702805081214
2018-07-12,390978.0,-2866.820000000007,0.0,388111.18,0.0,439701.0073026649,0.8826706638241713
2018-07-13,391672.2,-2866.820000000007,0.0,388805.38,0.0,439701.0073026649,0.8842494639371357
2018-07-16,390194.99999999994,-2866.820000000007,0.0,387328.17999999993,0.0,439701.0073026649,0.8808899082948551
2018-07-17,387853.3,-2866.820000000007,0.0,384986.48,0.0,439701.0073026649,0.8755642438976661
2018-07-18,386073.50000000006,-2866.820000000007,0.0,383206.68000000005,0.0,439701.0073026649,0.8715164933343502
2018-07-19,405838.80000000005,-2822.8100000000086,20000.0,403015.99000000005,22948.504305961727,462649.51160862664,0.8711043238729863
2018-07-20,413409.8,-2702.8100000000086,0.0,410706.99,0.0,462649.51160862664,0.8877281391089701
2018-07-23,416122.19999999995,-2447.8100000000086,0.0,413674.38999999996,0.0,462649.51160862664,0.8941420656895523
2018-07-24,423750.3,-2447.8100000000086,0.0,421302.49,0.0,462649.51160862664,0.9106299248758233
2018-07-25,423649.89999999997,-2447.8100000000086,0.0,421202.08999999997,0.0,462649.51160862664,0.9104129139475053
2018-07-26,418427.10000000003,-2447.8100000000086,0.0,415979.29000000004,0.0,462649.51160862664,0.899124022748117
2018-07-27,417284.1,-2447.8100000000086,0.0,414836.29,0.0,462649.51160862664,0.896653470048243
2018-07-30,414620.89999999997,-2447.8100000000086,0.0,412173.08999999997,0.0,462649.51160862664,0.8908970606429027
2018-07-31,416083.6,-2447.8100000000086,0.0,413635.79,0.0,462649.51160862664,0.8940586332011752
2018-08-01,407005.8,-2447.8100000000086,0.0,404557.99,0.0,462649.51160862664,0.8744373004812149
2018-08-02,397895.69999999995,-2447.8100000000086,0.0,395447.88999999996,0.0,462649.51160862664,0.854746152492483
2018-08-03,392452.8,-2447.8100000000086,0.0,390004.99,0.0,462649.51160862664,0.8429815231922703
2018-08-06,427577.69999999995,-2102.910000000007,40000.0,425474.7899999999,47450.62483519779,510100.13644382445,0.8341005218430401
2018-08-07,439267.19999999995,-2102.910000000007,0.0,437164.2899999999,0.0,510100.13644382445,0.8570166105966986
2018-08-08,432995.1,-2102.910000000007,0.0,430892.18999999994,0.0,510100.13644382445,0.8447207895374728
2018-08-09,443251.2,-2102.910000000007,0.0,441148.29,0.0,510100.13644382445,0.8648268417951739
2018-08-10,443961.6,-2102.910000000007,0.0,441858.68999999994,0.0,510100.13644382445,0.8662195095269501
2018-08-13,463180.39999999997,-2818.6200000000063,20000.0,460361.77999999997,23088.835774343355,533188.9722181679,0.8634120433601752
2018-08-14,461163.8,-2818.6200000000063,0.0,458345.18,0.0,533188.9722181679,0.8596298946191565
2018-08-15,450410.19999999995,-2818.6200000000063,0.0,447591.57999999996,0.0,533188.9722181679,0.8394614354793078
2018-08-16,448497.8,-2818.6200000000063,0.0,445679.18,0.0,533188.9722181679,0.835874714636144
2018-08-17,441722.0,-2818.6200000000063,0.0,438903.38,0.0,533188.9722181679,0.8231666498541375
2018-08-20,446230.6,-2857.780000000006,0.0,443372.81999999995,0.0,533188.9722181679,0.8315491187964456
2018-08-21,453283.5,-2857.780000000006,0.0,450425.72,0.0,533188.9722181679,0.8447768867501948
2018-08-22,452335.1,-2857.780000000006,0.0,449477.31999999995,0.0,533188.9722181679,0.8429981552883371
2018-08-23,453712.8,-2857.780000000006,0.0,450855.01999999996,0.0,533188.9722181679,0.8455820421873264
2018-08-24,454156.39999999997,-2857.780000000006,0.0,451298.61999999994,0.0,533188.9722181679,0.8464140173839522
2018-08-27,465142.10000000003,-2857.780000000006,0.0,462284.32,0.0,533188.9722181679,0.8670177818509806
2018-08-28,464157.3,-2907.780000000006,-50.0,461249.51999999996,-57.66894410545526,533131.3032740623,0.8651705821199722
2018-08-29,462493.5,-2907.780000000006,0.0,459585.72,0.0,533131.3032740623,0.86204977493836
2018-08-30,458036.4,-2907.780000000006,0.0,455128.62,0.0,533131.3032740623,0.8536895455302796
2018-08-31,454523.5,-2907.780000000006,0.0,451615.72,0.0,533131.3032740623,0.8471003620056459
2018-09-03,493374.9,-2530.160000000007,40000.0,490844.74,47219.906629827885,580351.2099038903,0.8457718905786151
2018-09-04,498841.00000000006,-2530.160000000007,0.0,496310.84,0.0,580351.2099038903,0.8551904976336522
2018-09-05,509542.5,-2899.070000000007,20000.0,506643.43,23386.602231129596,603737.8121350198,0.8391779010964023
2018-09-06,506105.8,-2891.6400000000067,0.0,503214.16,0.0,603737.8121350198,0.8334978361227129
2018-09-07,507963.5,-2891.6400000000067,0.0,505071.86,0.0,603737.8121350198,0.8365748340556908
2018-09-10,500875.9,-2891.6400000000067,0.0,497984.26,0.0,603737.8121350198,0.8248353010041898
2018-09-11,500284.6,-2891.6400000000067,0.0,497392.95999999996,0.0,603737.8121350198,0.8238559023511403
2018-09-12,498253.99999999994,-2891.6400000000067,0.0,495362.3599999999,0.0,603737.8121350198,0.82049252182538
2018-09-13,503553.9,-2891.6400000000067,0.0,500662.26,0.0,603737.8121350198,0.829271001313451
2018-09-14,501792.19999999995,-2905.4000000000087,0.0,498886.79999999993,0.0,603737.8121350198,0.82633022145121
2018-09-17,497296.0,-2905.4000000000087,0.0,494390.6,0.0,603737.8121350198,0.8188829489603586
2018-09-18,505945.2,-2905.4000000000087,0.0,503039.8,0.0,603737.8121350198,0.8332090352616514
2018-09-19,512456.5,-2905.4000000000087,0.0,509551.1,0.0,603737.8121350198,0.843994014882149
2018-09-20,511020.60000000003,-2903.470000000009,0.0,508117.13,0.0,603737.8121350198,0.8416188613450052
2018-09-21,524159.4,-2903.470000000009,0.0,521255.93,0.0,603737.8121350198,0.8633812882394493
2018-09-25,520461.2,-2903.470000000009,0.0,517557.73,0.0,603737.8121350198,0.8572557815614396
2018-09-26,524862.6000000001,-2903.470000000009,0.0,521959.13000000006,0.0,603737.8121350198,0.8645460322489611
2018-09-27,521292.89999999997,-2903.470000000009,0.0,518389.42999999993,0.0,603737.8121350198,0.8586333663064778
2018-09-28,525943.7999999999,-2903.470000000009,0.0,523040.3299999999,0.0,603737.8121350198,0.8663368758540293
2018-10-08,503344.4,-2903.470000000009,0.0,500440.93,0.0,603737.8121350198,0.828904401780423
2018-10-09,502030.5,-2903.470000000009,0.0,499127.02999999997,0.0,603737.8121350198,0.8267281259640158
2018-10-10,502673.0,-2903.470000000009,0.0,499769.52999999997,0.0,603737.8121350198,0.8277923296416485
2018-10-11,474089.2,-2903.470000000009,0.0,471185.73,0.0,603737.8121350198,0.7804476057806101
